order_date,day_of_week,category,name,price,orders,revenue
2021-12-07T00:00:00.000Z,Tuesday,Classic,Meat Lover's Pizza Medium,19,17,323
2021-12-07T00:00:00.000Z,Tuesday,Classic,Hawaiian Pizza Large,19,18,342
2021-12-07T00:00:00.000Z,Tuesday,Classic,Hawaiian Pizza Small,12,82,1020
2021-12-07T00:00:00.000Z,Tuesday,Classic,Margherita Pizza Extra Large,21,36,756
2021-12-07T00:00:00.000Z,Tuesday,Classic,Pepperoni Pizza Extra Large,24,43,1032
2021-12-07T00:00:00.000Z,Tuesday,Classic,Hawaiian Pizza Medium,16,18,288
2021-12-07T00:00:00.000Z,Tuesday,Specialty,Buffalo Chicken Pizza Large,20,53,1060
2021-12-07T00:00:00.000Z,Tuesday,Specialty,Buffalo Chicken Pizza Extra Large,24,104,2568
2021-12-07T00:00:00.000Z,Tuesday,Specialty,Oxtail Pizza Small,13,143,1885
2021-12-07T00:00:00.000Z,Tuesday,Specialty,BBQ Chicken Pizza Medium,17,63,1071
2021-12-07T00:00:00.000Z,Tuesday,Specialty,Buffalo Chicken Pizza Small,13,120,1573
2021-12-07T00:00:00.000Z,Tuesday,Specialty,Buffalo Chicken Pizza Medium,17,100,1751
2021-12-07T00:00:00.000Z,Tuesday,Specialty,BBQ Chicken Pizza Small,13,153,2028
2021-12-07T00:00:00.000Z,Tuesday,Specialty,BBQ Chicken Pizza Extra Large,24,64,1536
2021-12-07T00:00:00.000Z,Tuesday,Specialty,BBQ Chicken Pizza Large,20,85,1700
2021-12-07T00:00:00.000Z,Tuesday,Vegetarian,Sicilian Pizza Small,12,93,1116
2021-12-07T00:00:00.000Z,Tuesday,Vegetarian,Sicilian Pizza Large,19,88,1672
2021-12-07T00:00:00.000Z,Tuesday,Vegetarian,Sicilian Pizza Medium,16,80,1280
2021-12-07T00:00:00.000Z,Tuesday,Vegetarian,Veggie Pizza Extra Large,23,147,3450
2021-12-07T00:00:00.000Z,Tuesday,Vegetarian,Veggie Pizza Medium,16,67,1088
2021-12-07T00:00:00.000Z,Tuesday,Vegetarian,Veggie Pizza Large,19,87,1672
2021-12-07T00:00:00.000Z,Tuesday,Vegetarian,Veggie Pizza Small,12,161,2004
2021-12-07T00:00:00.000Z,Tuesday,Vegetarian,Sicilian Pizza Extra Large,23,91,2116
2021-12-08T00:00:00.000Z,Wednesday,Classic,Margherita Pizza Extra Large,21,48,1008
2021-12-08T00:00:00.000Z,Wednesday,Classic,Pepperoni Pizza Extra Large,24,28,672
2021-12-08T00:00:00.000Z,Wednesday,Classic,Hawaiian Pizza Small,12,97,1176
2021-12-08T00:00:00.000Z,Wednesday,Classic,Margherita Pizza Large,18,20,360
2021-12-08T00:00:00.000Z,Wednesday,Classic,Meat Lover's Pizza Extra Large,26,14,364
2021-12-08T00:00:00.000Z,Wednesday,Classic,Margherita Pizza Medium,15,145,2235
2021-12-08T00:00:00.000Z,Wednesday,Classic,Hawaiian Pizza Medium,16,14,224
2021-12-08T00:00:00.000Z,Wednesday,Classic,Pepperoni Pizza Large,20,10,200
2021-12-08T00:00:00.000Z,Wednesday,Classic,Pepperoni Pizza Small,13,18,234
2021-12-08T00:00:00.000Z,Wednesday,Classic,Margherita Pizza Small,11,65,715
2021-12-08T00:00:00.000Z,Wednesday,Classic,Hawaiian Pizza Extra Large,24,17,408
2021-12-08T00:00:00.000Z,Wednesday,Classic,Meat Lover's Pizza Large,22,50,1122
2021-12-08T00:00:00.000Z,Wednesday,Classic,Pepperoni Pizza Medium,17,61,1054
2021-12-08T00:00:00.000Z,Wednesday,Classic,Meat Lover's Pizza Medium,19,11,209
2021-12-08T00:00:00.000Z,Wednesday,Classic,Hawaiian Pizza Large,19,13,247
2021-12-08T00:00:00.000Z,Wednesday,Classic,Meat Lover's Pizza Small,14,15,210
2021-12-08T00:00:00.000Z,Wednesday,Specialty,BBQ Chicken Pizza Small,13,153,2015
2021-12-08T00:00:00.000Z,Wednesday,Specialty,Oxtail Pizza Small,13,127,1651
2021-12-08T00:00:00.000Z,Wednesday,Specialty,BBQ Chicken Pizza Extra Large,24,65,1560
2021-12-08T00:00:00.000Z,Wednesday,Specialty,Buffalo Chicken Pizza Large,20,70,1400
2021-12-08T00:00:00.000Z,Wednesday,Specialty,BBQ Chicken Pizza Large,20,82,1680
2021-12-08T00:00:00.000Z,Wednesday,Specialty,Buffalo Chicken Pizza Extra Large,24,106,2568
2021-12-08T00:00:00.000Z,Wednesday,Specialty,BBQ Chicken Pizza Medium,17,73,1241
2021-12-08T00:00:00.000Z,Wednesday,Specialty,Buffalo Chicken Pizza Medium,17,91,1547
2021-12-08T00:00:00.000Z,Wednesday,Specialty,Buffalo Chicken Pizza Small,13,100,1326
2021-12-08T00:00:00.000Z,Wednesday,Vegetarian,Veggie Pizza Small,12,199,2460
2021-12-08T00:00:00.000Z,Wednesday,Vegetarian,Veggie Pizza Extra Large,23,133,3151
2021-12-08T00:00:00.000Z,Wednesday,Vegetarian,Veggie Pizza Large,19,85,1653
2021-12-08T00:00:00.000Z,Wednesday,Vegetarian,Sicilian Pizza Extra Large,23,94,2162
2021-12-08T00:00:00.000Z,Wednesday,Vegetarian,Veggie Pizza Medium,16,84,1344
2021-12-08T00:00:00.000Z,Wednesday,Vegetarian,Sicilian Pizza Small,12,76,912
2021-12-08T00:00:00.000Z,Wednesday,Vegetarian,Sicilian Pizza Medium,16,79,1264
2021-12-08T00:00:00.000Z,Wednesday,Vegetarian,Sicilian Pizza Large,19,81,1577
2021-12-09T00:00:00.000Z,Thursday,Classic,Margherita Pizza Large,18,22,396
2021-12-09T00:00:00.000Z,Thursday,Classic,Hawaiian Pizza Large,19,14,266
2021-12-09T00:00:00.000Z,Thursday,Classic,Margherita Pizza Medium,15,154,2370
2021-12-09T00:00:00.000Z,Thursday,Classic,Meat Lover's Pizza Small,14,21,294
2021-12-09T00:00:00.000Z,Thursday,Classic,Hawaiian Pizza Medium,16,17,272
2021-12-09T00:00:00.000Z,Thursday,Classic,Meat Lover's Pizza Extra Large,26,17,442
2021-12-09T00:00:00.000Z,Thursday,Classic,Margherita Pizza Extra Large,21,45,966
2021-12-09T00:00:00.000Z,Thursday,Classic,Meat Lover's Pizza Large,22,54,1210
2021-12-09T00:00:00.000Z,Thursday,Classic,Margherita Pizza Small,11,45,495
2021-12-09T00:00:00.000Z,Thursday,Classic,Pepperoni Pizza Medium,17,83,1445
2021-12-09T00:00:00.000Z,Thursday,Classic,Hawaiian Pizza Extra Large,24,19,456
2021-12-09T00:00:00.000Z,Thursday,Classic,Pepperoni Pizza Large,20,19,380
2021-12-09T00:00:00.000Z,Thursday,Classic,Hawaiian Pizza Small,12,95,1164
2021-12-09T00:00:00.000Z,Thursday,Classic,Pepperoni Pizza Small,13,14,182
2021-12-09T00:00:00.000Z,Thursday,Classic,Pepperoni Pizza Extra Large,24,22,528
2021-12-09T00:00:00.000Z,Thursday,Classic,Meat Lover's Pizza Medium,19,14,266
2021-12-09T00:00:00.000Z,Thursday,Specialty,BBQ Chicken Pizza Small,13,163,2184
2021-12-09T00:00:00.000Z,Thursday,Specialty,Oxtail Pizza Small,13,110,1456
2021-12-09T00:00:00.000Z,Thursday,Specialty,Buffalo Chicken Pizza Small,13,118,1560
2021-12-09T00:00:00.000Z,Thursday,Specialty,BBQ Chicken Pizza Large,20,92,1860
2021-12-09T00:00:00.000Z,Thursday,Specialty,BBQ Chicken Pizza Medium,17,62,1054
2021-12-09T00:00:00.000Z,Thursday,Specialty,BBQ Chicken Pizza Extra Large,24,52,1248
2021-12-09T00:00:00.000Z,Thursday,Specialty,Buffalo Chicken Pizza Extra Large,24,99,2376
2021-12-09T00:00:00.000Z,Thursday,Specialty,Buffalo Chicken Pizza Large,20,65,1340
2021-12-09T00:00:00.000Z,Thursday,Specialty,Buffalo Chicken Pizza Medium,17,94,1598
2021-12-09T00:00:00.000Z,Thursday,Vegetarian,Veggie Pizza Medium,16,71,1136
2021-12-09T00:00:00.000Z,Thursday,Vegetarian,Sicilian Pizza Small,12,61,732
2021-12-09T00:00:00.000Z,Thursday,Vegetarian,Veggie Pizza Large,19,91,1748
2021-12-09T00:00:00.000Z,Thursday,Vegetarian,Sicilian Pizza Medium,16,90,1440
2021-12-09T00:00:00.000Z,Thursday,Vegetarian,Veggie Pizza Small,12,170,2136
2021-12-09T00:00:00.000Z,Thursday,Vegetarian,Sicilian Pizza Extra Large,23,80,1863
2021-12-09T00:00:00.000Z,Thursday,Vegetarian,Sicilian Pizza Large,19,82,1615
2021-12-09T00:00:00.000Z,Thursday,Vegetarian,Veggie Pizza Extra Large,23,115,2668
2021-12-10T00:00:00.000Z,Friday,Classic,Hawaiian Pizza Small,12,129,1572
2021-12-10T00:00:00.000Z,Friday,Classic,Meat Lover's Pizza Small,14,19,266
2021-12-10T00:00:00.000Z,Friday,Classic,Hawaiian Pizza Extra Large,24,30,720
2021-12-10T00:00:00.000Z,Friday,Classic,Margherita Pizza Medium,15,202,3165
2021-12-10T00:00:00.000Z,Friday,Classic,Hawaiian Pizza Medium,16,18,288
2021-12-10T00:00:00.000Z,Friday,Classic,Pepperoni Pizza Extra Large,24,32,768
2021-12-10T00:00:00.000Z,Friday,Classic,Pepperoni Pizza Large,20,31,620
2021-12-10T00:00:00.000Z,Friday,Classic,Meat Lover's Pizza Medium,19,26,494
2021-12-10T00:00:00.000Z,Friday,Classic,Meat Lover's Pizza Extra Large,26,29,754
2021-12-10T00:00:00.000Z,Friday,Classic,Pepperoni Pizza Medium,17,76,1326
2021-12-10T00:00:00.000Z,Friday,Classic,Margherita Pizza Small,11,72,814
2021-12-10T00:00:00.000Z,Friday,Classic,Pepperoni Pizza Small,13,28,364
2021-12-10T00:00:00.000Z,Friday,Classic,Hawaiian Pizza Large,19,18,342
2021-12-10T00:00:00.000Z,Friday,Classic,Meat Lover's Pizza Large,22,65,1474
2021-12-10T00:00:00.000Z,Friday,Classic,Margherita Pizza Extra Large,21,60,1281
2021-12-10T00:00:00.000Z,Friday,Classic,Margherita Pizza Large,18,19,342
2021-12-10T00:00:00.000Z,Friday,Specialty,BBQ Chicken Pizza Extra Large,24,59,1416
2021-12-10T00:00:00.000Z,Friday,Specialty,Oxtail Pizza Small,13,146,1950
2021-12-10T00:00:00.000Z,Friday,Specialty,BBQ Chicken Pizza Medium,17,73,1241
2021-12-10T00:00:00.000Z,Friday,Specialty,Buffalo Chicken Pizza Extra Large,24,133,3240
2021-12-10T00:00:00.000Z,Friday,Specialty,Buffalo Chicken Pizza Large,20,64,1280
2021-12-10T00:00:00.000Z,Friday,Specialty,Buffalo Chicken Pizza Small,13,135,1755
2021-12-10T00:00:00.000Z,Friday,Specialty,Buffalo Chicken Pizza Medium,17,107,1853
2021-12-10T00:00:00.000Z,Friday,Specialty,BBQ Chicken Pizza Small,13,176,2327
2021-12-10T00:00:00.000Z,Friday,Specialty,BBQ Chicken Pizza Large,20,91,1820
2021-12-10T00:00:00.000Z,Friday,Vegetarian,Veggie Pizza Large,19,104,1976
2021-12-10T00:00:00.000Z,Friday,Vegetarian,Sicilian Pizza Small,12,106,1308
2021-12-10T00:00:00.000Z,Friday,Vegetarian,Sicilian Pizza Medium,16,101,1616
2021-12-10T00:00:00.000Z,Friday,Vegetarian,Veggie Pizza Extra Large,23,135,3105
2021-12-10T00:00:00.000Z,Friday,Vegetarian,Veggie Pizza Small,12,231,2856
2021-12-10T00:00:00.000Z,Friday,Vegetarian,Sicilian Pizza Extra Large,23,83,1909
2021-12-10T00:00:00.000Z,Friday,Vegetarian,Veggie Pizza Medium,16,104,1664
2021-12-10T00:00:00.000Z,Friday,Vegetarian,Sicilian Pizza Large,19,108,2090
2021-12-11T00:00:00.000Z,Saturday,Classic,Pepperoni Pizza Medium,17,107,1836
2021-12-11T00:00:00.000Z,Saturday,Classic,Hawaiian Pizza Medium,16,41,656
2021-12-11T00:00:00.000Z,Saturday,Classic,Margherita Pizza Large,18,36,648
2021-12-11T00:00:00.000Z,Saturday,Classic,Hawaiian Pizza Large,19,30,589
2021-12-11T00:00:00.000Z,Saturday,Classic,Margherita Pizza Small,11,103,1144
2021-12-11T00:00:00.000Z,Saturday,Classic,Pepperoni Pizza Large,20,24,480
2021-12-11T00:00:00.000Z,Saturday,Classic,Pepperoni Pizza Extra Large,24,41,984
2021-12-11T00:00:00.000Z,Saturday,Classic,Hawaiian Pizza Extra Large,24,28,672
2021-12-11T00:00:00.000Z,Saturday,Classic,Meat Lover's Pizza Medium,19,28,532
2021-12-11T00:00:00.000Z,Saturday,Classic,Meat Lover's Pizza Extra Large,26,30,806
2021-12-11T00:00:00.000Z,Saturday,Classic,Pepperoni Pizza Small,13,43,559
2021-12-11T00:00:00.000Z,Saturday,Classic,Hawaiian Pizza Small,12,133,1644
2021-12-11T00:00:00.000Z,Saturday,Classic,Meat Lover's Pizza Small,14,43,602
2021-12-11T00:00:00.000Z,Saturday,Classic,Margherita Pizza Medium,15,232,3585
2021-12-11T00:00:00.000Z,Saturday,Classic,Margherita Pizza Extra Large,21,80,1701
2021-12-11T00:00:00.000Z,Saturday,Classic,Meat Lover's Pizza Large,22,84,1870
2021-12-11T00:00:00.000Z,Saturday,Specialty,BBQ Chicken Pizza Extra Large,24,91,2208
2021-12-11T00:00:00.000Z,Saturday,Specialty,BBQ Chicken Pizza Large,20,116,2320
2021-12-11T00:00:00.000Z,Saturday,Specialty,Oxtail Pizza Small,13,186,2457
2021-12-11T00:00:00.000Z,Saturday,Specialty,BBQ Chicken Pizza Medium,17,116,1972
2021-12-11T00:00:00.000Z,Saturday,Specialty,BBQ Chicken Pizza Small,13,219,2925
2021-12-11T00:00:00.000Z,Saturday,Specialty,Buffalo Chicken Pizza Small,13,197,2600
2021-12-11T00:00:00.000Z,Saturday,Specialty,Buffalo Chicken Pizza Extra Large,24,163,3984
2021-12-11T00:00:00.000Z,Saturday,Specialty,Buffalo Chicken Pizza Medium,17,141,2397
2021-12-11T00:00:00.000Z,Saturday,Specialty,Buffalo Chicken Pizza Large,20,118,2400
2021-12-11T00:00:00.000Z,Saturday,Vegetarian,Veggie Pizza Small,12,319,3876
2021-12-11T00:00:00.000Z,Saturday,Vegetarian,Sicilian Pizza Medium,16,142,2320
2021-12-11T00:00:00.000Z,Saturday,Vegetarian,Sicilian Pizza Small,12,150,1836
2021-12-11T00:00:00.000Z,Saturday,Vegetarian,Veggie Pizza Extra Large,23,247,5773
2021-12-11T00:00:00.000Z,Saturday,Vegetarian,Sicilian Pizza Extra Large,23,146,3358
2021-12-11T00:00:00.000Z,Saturday,Vegetarian,Veggie Pizza Large,19,122,2356
2021-12-11T00:00:00.000Z,Saturday,Vegetarian,Veggie Pizza Medium,16,151,2480
2021-12-11T00:00:00.000Z,Saturday,Vegetarian,Sicilian Pizza Large,19,140,2679
2021-12-12T00:00:00.000Z,Sunday,Classic,Pepperoni Pizza Small,13,37,481
2021-12-12T00:00:00.000Z,Sunday,Classic,Hawaiian Pizza Extra Large,24,35,840
2021-12-12T00:00:00.000Z,Sunday,Classic,Meat Lover's Pizza Large,22,65,1430
2021-12-12T00:00:00.000Z,Sunday,Classic,Hawaiian Pizza Small,12,152,1836
2021-12-12T00:00:00.000Z,Sunday,Classic,Hawaiian Pizza Medium,16,21,336
2021-12-12T00:00:00.000Z,Sunday,Classic,Pepperoni Pizza Extra Large,24,26,624
2021-12-12T00:00:00.000Z,Sunday,Classic,Margherita Pizza Large,18,35,630
2021-12-12T00:00:00.000Z,Sunday,Classic,Margherita Pizza Extra Large,21,86,1827
2021-12-12T00:00:00.000Z,Sunday,Classic,Pepperoni Pizza Large,20,34,680
2021-12-12T00:00:00.000Z,Sunday,Classic,Margherita Pizza Small,11,69,759
2021-12-12T00:00:00.000Z,Sunday,Classic,Pepperoni Pizza Medium,17,89,1513
2021-12-12T00:00:00.000Z,Sunday,Classic,Meat Lover's Pizza Medium,19,30,570
2021-12-12T00:00:00.000Z,Sunday,Classic,Meat Lover's Pizza Small,14,30,420
2021-12-12T00:00:00.000Z,Sunday,Classic,Hawaiian Pizza Large,19,25,494
2021-12-12T00:00:00.000Z,Sunday,Classic,Margherita Pizza Medium,15,206,3165
2021-12-12T00:00:00.000Z,Sunday,Classic,Meat Lover's Pizza Extra Large,26,26,676
2021-12-12T00:00:00.000Z,Sunday,Specialty,Buffalo Chicken Pizza Large,20,84,1680
2021-12-12T00:00:00.000Z,Sunday,Specialty,Buffalo Chicken Pizza Medium,17,128,2176
2021-12-12T00:00:00.000Z,Sunday,Specialty,BBQ Chicken Pizza Small,13,210,2795
2021-12-12T00:00:00.000Z,Sunday,Specialty,Buffalo Chicken Pizza Small,13,131,1729
2021-12-12T00:00:00.000Z,Sunday,Specialty,BBQ Chicken Pizza Large,20,123,2520
2021-12-12T00:00:00.000Z,Sunday,Specialty,BBQ Chicken Pizza Medium,17,91,1564
2021-12-12T00:00:00.000Z,Sunday,Specialty,BBQ Chicken Pizza Extra Large,24,104,2496
2021-12-12T00:00:00.000Z,Sunday,Specialty,Buffalo Chicken Pizza Extra Large,24,152,3744
2021-12-12T00:00:00.000Z,Sunday,Specialty,Oxtail Pizza Small,13,188,2457
2021-12-12T00:00:00.000Z,Sunday,Vegetarian,Sicilian Pizza Small,12,132,1632
2021-12-12T00:00:00.000Z,Sunday,Vegetarian,Sicilian Pizza Extra Large,23,122,2829
2021-12-12T00:00:00.000Z,Sunday,Vegetarian,Veggie Pizza Extra Large,23,183,4255
2021-12-12T00:00:00.000Z,Sunday,Vegetarian,Veggie Pizza Medium,16,90,1440
2021-12-12T00:00:00.000Z,Sunday,Vegetarian,Sicilian Pizza Large,19,118,2299
2021-12-12T00:00:00.000Z,Sunday,Vegetarian,Veggie Pizza Large,19,103,1976
2021-12-12T00:00:00.000Z,Sunday,Vegetarian,Sicilian Pizza Medium,16,131,2096
2021-12-12T00:00:00.000Z,Sunday,Vegetarian,Veggie Pizza Small,12,245,3000
2021-12-13T00:00:00.000Z,Monday,Classic,Pepperoni Pizza Large,20,19,380
2021-12-13T00:00:00.000Z,Monday,Classic,Margherita Pizza Medium,15,157,2400
2021-12-13T00:00:00.000Z,Monday,Classic,Hawaiian Pizza Extra Large,24,23,552
2021-12-13T00:00:00.000Z,Monday,Classic,Hawaiian Pizza Large,19,24,456
2021-12-13T00:00:00.000Z,Monday,Classic,Pepperoni Pizza Medium,17,73,1241
2021-12-13T00:00:00.000Z,Monday,Classic,Hawaiian Pizza Medium,16,32,512
2021-12-13T00:00:00.000Z,Monday,Classic,Meat Lover's Pizza Small,14,26,378
2021-12-13T00:00:00.000Z,Monday,Classic,Pepperoni Pizza Extra Large,24,36,864
2021-12-13T00:00:00.000Z,Monday,Classic,Meat Lover's Pizza Extra Large,26,20,520
2021-12-13T00:00:00.000Z,Monday,Classic,Margherita Pizza Small,11,63,704
2021-12-13T00:00:00.000Z,Monday,Classic,Meat Lover's Pizza Medium,19,31,589
2021-12-13T00:00:00.000Z,Monday,Classic,Hawaiian Pizza Small,12,107,1296
2021-12-13T00:00:00.000Z,Monday,Classic,Margherita Pizza Large,18,14,252
2021-12-13T00:00:00.000Z,Monday,Classic,Pepperoni Pizza Small,13,21,273
2021-12-13T00:00:00.000Z,Monday,Classic,Meat Lover's Pizza Large,22,55,1232
2021-12-13T00:00:00.000Z,Monday,Classic,Margherita Pizza Extra Large,21,61,1281
2021-12-13T00:00:00.000Z,Monday,Specialty,Buffalo Chicken Pizza Small,13,131,1742
2021-12-13T00:00:00.000Z,Monday,Specialty,Buffalo Chicken Pizza Medium,17,83,1445
2021-12-13T00:00:00.000Z,Monday,Specialty,BBQ Chicken Pizza Medium,17,63,1071
2021-12-13T00:00:00.000Z,Monday,Specialty,BBQ Chicken Pizza Large,20,80,1620
2021-12-13T00:00:00.000Z,Monday,Specialty,Oxtail Pizza Small,13,112,1469
2021-12-13T00:00:00.000Z,Monday,Specialty,Buffalo Chicken Pizza Extra Large,24,113,2808
2021-12-13T00:00:00.000Z,Monday,Specialty,BBQ Chicken Pizza Extra Large,24,67,1608
2021-12-13T00:00:00.000Z,Monday,Specialty,Buffalo Chicken Pizza Large,20,76,1520
2021-12-13T00:00:00.000Z,Monday,Specialty,BBQ Chicken Pizza Small,13,131,1768
2021-12-13T00:00:00.000Z,Monday,Vegetarian,Sicilian Pizza Small,12,73,876
2021-12-13T00:00:00.000Z,Monday,Vegetarian,Sicilian Pizza Medium,16,83,1344
2021-12-13T00:00:00.000Z,Monday,Vegetarian,Sicilian Pizza Large,19,87,1691
2021-12-13T00:00:00.000Z,Monday,Vegetarian,Veggie Pizza Large,19,81,1558
2021-12-13T00:00:00.000Z,Monday,Vegetarian,Sicilian Pizza Extra Large,23,83,1932
2021-12-13T00:00:00.000Z,Monday,Vegetarian,Veggie Pizza Extra Large,23,130,3082
2021-12-13T00:00:00.000Z,Monday,Vegetarian,Veggie Pizza Medium,16,80,1296
2021-12-13T00:00:00.000Z,Monday,Vegetarian,Veggie Pizza Small,12,197,2412
2021-12-14T00:00:00.000Z,Tuesday,Classic,Pepperoni Pizza Large,20,14,280
2021-12-14T00:00:00.000Z,Tuesday,Classic,Hawaiian Pizza Medium,16,23,368
2021-12-14T00:00:00.000Z,Tuesday,Classic,Pepperoni Pizza Extra Large,24,25,600
2021-12-14T00:00:00.000Z,Tuesday,Classic,Hawaiian Pizza Small,12,85,1044
2021-12-14T00:00:00.000Z,Tuesday,Classic,Meat Lover's Pizza Large,22,64,1408
2021-12-14T00:00:00.000Z,Tuesday,Classic,Pepperoni Pizza Small,13,22,286
2021-12-14T00:00:00.000Z,Tuesday,Classic,Meat Lover's Pizza Medium,19,29,551
2021-12-14T00:00:00.000Z,Tuesday,Classic,Margherita Pizza Extra Large,21,56,1176
2021-12-14T00:00:00.000Z,Tuesday,Classic,Margherita Pizza Small,11,62,682
2021-12-14T00:00:00.000Z,Tuesday,Classic,Hawaiian Pizza Extra Large,24,20,480
2021-12-14T00:00:00.000Z,Tuesday,Classic,Margherita Pizza Large,18,21,378
2021-12-14T00:00:00.000Z,Tuesday,Classic,Pepperoni Pizza Medium,17,74,1258
2021-12-14T00:00:00.000Z,Tuesday,Classic,Margherita Pizza Medium,15,156,2415
2021-12-14T00:00:00.000Z,Tuesday,Classic,Meat Lover's Pizza Small,14,28,392
2021-12-14T00:00:00.000Z,Tuesday,Classic,Meat Lover's Pizza Extra Large,26,29,754
2021-12-14T00:00:00.000Z,Tuesday,Classic,Hawaiian Pizza Large,19,29,551
2021-12-14T00:00:00.000Z,Tuesday,Specialty,Buffalo Chicken Pizza Medium,17,92,1615
2021-12-14T00:00:00.000Z,Tuesday,Specialty,BBQ Chicken Pizza Small,13,161,2119
2021-12-14T00:00:00.000Z,Tuesday,Specialty,Buffalo Chicken Pizza Small,13,91,1222
2021-12-14T00:00:00.000Z,Tuesday,Specialty,BBQ Chicken Pizza Large,20,81,1640
2021-12-14T00:00:00.000Z,Tuesday,Specialty,Oxtail Pizza Small,13,106,1391
2021-12-14T00:00:00.000Z,Tuesday,Specialty,BBQ Chicken Pizza Extra Large,24,53,1296
2021-12-14T00:00:00.000Z,Tuesday,Specialty,Buffalo Chicken Pizza Large,20,77,1540
2021-12-14T00:00:00.000Z,Tuesday,Specialty,BBQ Chicken Pizza Medium,17,55,935
2021-12-14T00:00:00.000Z,Tuesday,Specialty,Buffalo Chicken Pizza Extra Large,24,96,2400
2021-12-14T00:00:00.000Z,Tuesday,Vegetarian,Veggie Pizza Large,19,75,1444
2021-12-14T00:00:00.000Z,Tuesday,Vegetarian,Sicilian Pizza Large,19,89,1710
2021-12-14T00:00:00.000Z,Tuesday,Vegetarian,Sicilian Pizza Small,12,83,1008
2021-12-14T00:00:00.000Z,Tuesday,Vegetarian,Veggie Pizza Small,12,178,2184
2021-12-14T00:00:00.000Z,Tuesday,Vegetarian,Veggie Pizza Extra Large,23,125,2898
2021-12-14T00:00:00.000Z,Tuesday,Vegetarian,Veggie Pizza Medium,16,66,1072
2021-12-14T00:00:00.000Z,Tuesday,Vegetarian,Sicilian Pizza Medium,16,95,1520
2021-12-14T00:00:00.000Z,Tuesday,Vegetarian,Sicilian Pizza Extra Large,23,72,1679
2021-12-15T00:00:00.000Z,Wednesday,Classic,Hawaiian Pizza Medium,16,21,336
2021-12-15T00:00:00.000Z,Wednesday,Classic,Meat Lover's Pizza Large,22,53,1166
2021-12-15T00:00:00.000Z,Wednesday,Classic,Margherita Pizza Medium,15,149,2310
2021-12-15T00:00:00.000Z,Wednesday,Classic,Meat Lover's Pizza Small,14,14,196
2021-12-15T00:00:00.000Z,Wednesday,Classic,Hawaiian Pizza Small,12,98,1176
2021-12-15T00:00:00.000Z,Wednesday,Classic,Margherita Pizza Large,18,25,468
2021-12-15T00:00:00.000Z,Wednesday,Classic,Hawaiian Pizza Extra Large,24,22,528
2021-12-15T00:00:00.000Z,Wednesday,Classic,Pepperoni Pizza Large,20,24,480
2021-12-15T00:00:00.000Z,Wednesday,Classic,Pepperoni Pizza Medium,17,73,1309
2021-12-15T00:00:00.000Z,Wednesday,Classic,Meat Lover's Pizza Medium,19,15,285
2021-12-15T00:00:00.000Z,Wednesday,Classic,Margherita Pizza Extra Large,21,52,1092
2021-12-15T00:00:00.000Z,Wednesday,Classic,Pepperoni Pizza Small,13,18,234
2021-12-15T00:00:00.000Z,Wednesday,Classic,Margherita Pizza Small,11,73,825
2021-12-15T00:00:00.000Z,Wednesday,Classic,Pepperoni Pizza Extra Large,24,30,720
2021-12-15T00:00:00.000Z,Wednesday,Classic,Meat Lover's Pizza Extra Large,26,20,520
2021-12-15T00:00:00.000Z,Wednesday,Classic,Hawaiian Pizza Large,19,30,570
2021-12-15T00:00:00.000Z,Wednesday,Specialty,Oxtail Pizza Small,13,110,1430
2021-12-15T00:00:00.000Z,Wednesday,Specialty,BBQ Chicken Pizza Medium,17,58,986
2021-12-15T00:00:00.000Z,Wednesday,Specialty,BBQ Chicken Pizza Small,13,142,1885
2021-12-15T00:00:00.000Z,Wednesday,Specialty,Buffalo Chicken Pizza Extra Large,24,121,2976
2021-12-15T00:00:00.000Z,Wednesday,Specialty,BBQ Chicken Pizza Extra Large,24,52,1272
2021-12-15T00:00:00.000Z,Wednesday,Specialty,Buffalo Chicken Pizza Medium,17,73,1258
2021-12-15T00:00:00.000Z,Wednesday,Specialty,BBQ Chicken Pizza Large,20,64,1280
2021-12-15T00:00:00.000Z,Wednesday,Specialty,Buffalo Chicken Pizza Small,13,123,1625
2021-12-15T00:00:00.000Z,Wednesday,Specialty,Buffalo Chicken Pizza Large,20,61,1220
2021-12-15T00:00:00.000Z,Wednesday,Vegetarian,Veggie Pizza Extra Large,23,122,2829
2021-12-15T00:00:00.000Z,Wednesday,Vegetarian,Sicilian Pizza Extra Large,23,76,1794
2021-12-15T00:00:00.000Z,Wednesday,Vegetarian,Veggie Pizza Large,19,82,1596
2021-12-15T00:00:00.000Z,Wednesday,Vegetarian,Veggie Pizza Medium,16,84,1360
2021-12-15T00:00:00.000Z,Wednesday,Vegetarian,Veggie Pizza Small,12,210,2592
2021-12-15T00:00:00.000Z,Wednesday,Vegetarian,Sicilian Pizza Large,19,75,1425
2021-12-15T00:00:00.000Z,Wednesday,Vegetarian,Sicilian Pizza Small,12,82,1008
2021-12-15T00:00:00.000Z,Wednesday,Vegetarian,Sicilian Pizza Medium,16,69,1104
2021-12-16T00:00:00.000Z,Thursday,Classic,Margherita Pizza Large,18,17,306
2021-12-16T00:00:00.000Z,Thursday,Classic,Margherita Pizza Extra Large,21,61,1302
2021-12-16T00:00:00.000Z,Thursday,Classic,Meat Lover's Pizza Extra Large,26,25,650
2021-12-16T00:00:00.000Z,Thursday,Classic,Hawaiian Pizza Large,19,30,570
